LOTNO,PERIOD,SPEC,ELEM,SIDE,COND,FRAG,PD,AP,LM,DV,FUSE,BURN,Weathering,Gnawing,MOD,BUTCH
60,M,16,60,88,7,1,10,99,99,99,88,5,7,7,7,3
140,M,16,60,88,7,2,10,99,99,99,88,5,7,7,7,3
178,M,16,60,1,7,1,4,99,99,99,1,5,7,7,7,2
87,M,16,60,88,7,1,10,99,99,99,88,5,7,7,7,3
31,M,16,60,88,7,1,10,99,99,99,88,5,7,7,7,3
60,M,11,60,88,7,1,10,99,99,99,88,5,7,7,7,3
57,M,46,51,3,1,1,99,99,99,1,1,5,7,7,7,3
130,M,46,53,3,1,1,99,99,99,1,1,5,7,7,7,3
60,M,46,53,3,1,1,99,99,99,1,1,5,7,7,7,3
105,M,49,53,3,6,1,99,99,99,4,88,5,7,7,7,3
153,M,18,135,1,6,1,10,99,99,99,88,5,7,7,7,3
209,M,16,135,88,7,1,10,99,99,99,88,5,7,7,7,3
13,M,16,90,88,6,1,10,99,99,99,88,5,6,7,6,3
74,M,16,146,88,7,1,10,99,99,99,88,5,7,7,7,3
142,M,16,146,88,7,1,10,99,99,99,88,5,7,7,7,3
157,M,16,146,88,7,1,10,99,99,99,88,5,7,7,7,3
58,M,16,90,88,7,1,10,99,99,99,88,5,7,7,7,3
76,M,16,146,88,7,1,10,99,99,99,88,5,7,7,7,3
59,M,16,146,88,7,1,10,99,99,99,88,5,7,7,7,3
56,M,16,146,88,7,1,10,99,99,99,88,5,7,7,7,3
76,M,16,146,88,7,1,10,99,99,99,88,5,7,7,7,3
211,M,16,146,88,7,1,10,99,99,99,88,5,7,7,7,3
218,M,16,146,88,7,1,11,99,99,99,1,2,7,7,7,3
38,M,16,146,88,6,1,16,99,99,99,3,2,7,7,7,3
140,M,16,146,88,6,1,16,99,99,99,3,5,7,7,7,3
218,M,16,146,88,6,1,16,99,99,99,3,5,7,7,7,3
104,M,16,146,88,7,1,11,99,99,99,1,5,7,7,7,3
87,M,16,146,88,7,1,11,99,99,99,88,5,7,7,7,3
86,M,16,146,88,7,1,11,99,99,99,88,5,7,7,7,3
85,M,46,140,88,1,1,1,99,99,99,1,2,7,7,7,3
86,M,46,140,88,1,1,1,99,99,99,1,5,7,7,7,3
238,M,46,140,88,1,1,1,99,99,99,1,5,7,7,7,3
142,M,46,140,88,1,1,1,99,99,99,1,5,7,7,7,3
37,M,46,140,88,1,1,1,99,99,99,1,5,7,7,7,3
106,M,46,140,88,1,1,1,99,99,99,1,5,7,7,7,3
211,M,46,140,88,1,1,1,99,99,99,1,5,7,7,7,3
234,M,46,140,88,1,1,1,99,99,99,1,5,7,7,7,3
143,M,46,95,88,1,1,1,99,99,99,1,5,7,7,7,3
30,M,46,95,88,1,1,1,99,99,99,1,5,7,7,7,3
75,M,46,95,88,1,1,1,99,99,99,1,5,7,7,7,3
35,M,46,95,88,1,1,1,99,99,99,1,5,7,7,7,3
56,M,46,95,88,1,1,1,99,99,99,1,4,7,7,7,3
142,M,49,140,88,1,1,1,99,99,99,1,5,7,7,7,3
59,M,49,140,88,1,1,1,99,99,99,1,5,7,7,7,3
87,M,49,140,88,1,1,1,99,99,99,1,5,7,7,7,3
37,M,18,42,2,6,1,99,99,99,99,1,5,7,7,7,3
38,M,18,153,1,5,1,7,99,99,99,1,5,7,7,7,3
150,M,16,153,1,4,1,7,99,99,99,1,3,7,7,7,3
25,M,18,153,2,6,1,4,99,99,99,1,3,7,7,7,3
209,M,18,153,2,6,1,4,99,99,99,1,5,7,7,7,3
218,M,18,153,1,7,1,4,99,99,99,1,2,7,7,7,3
111,M,16,154,88,2,1,5,99,99,99,3,5,7,7,7,3
47,M,16,154,88,2,1,5,99,99,99,3,5,7,7,7,3
179,M,18,151,2,6,1,11,99,99,99,1,2,7,7,7,3
57,M,18,151,1,7,1,11,99,99,99,1,5,7,7,7,3
87,M,18,151,88,7,1,11,99,99,99,1,2,7,7,7,3
15,M,16,151,88,7,1,11,99,99,99,1,3,7,7,7,3
24,M,16,151,88,7,1,11,99,99,99,1,2,7,7,7,3
8,M,16,151,88,7,1,11,99,99,99,1,3,7,7,7,3
20,M,16,151,88,7,1,11,99,99,99,1,3,7,7,7,3
212,M,18,52,3,4,2,99,99,99,1,3,5,7,7,7,3
44,M,18,54,3,4,1,99,99,99,1,3,4,7,7,7,3
150,M,18,54,3,6,1,99,99,99,1,1,5,7,7,7,3
38,M,18,54,3,4,1,99,99,99,1,2,5,7,7,7,3
42,M,18,54,3,6,1,99,99,99,2,1,5,7,7,7,3
234,M,18,150,88,1,1,1,99,99,99,1,5,7,7,7,3
58,M,18,150,88,1,1,1,99,99,99,1,5,7,7,7,3
143,M,18,150,88,1,1,1,99,99,99,1,5,7,7,7,3
143,M,18,150,88,1,1,1,99,99,99,1,5,7,7,7,3
104,M,18,107,1,4,2,34,99,99,99,3,5,7,7,7,3
173,M,18,103,1,5,3,27,99,99,99,3,5,7,7,7,3
56,M,18,107,1,7,1,34,99,99,99,1,5,7,7,7,3
153,M,18,53,3,5,1,99,99,99,1,1,5,7,7,7,3
60,M,18,53,3,6,1,99,99,99,1,1,5,7,7,7,3
57,M,18,90,1,7,1,7,99,99,99,1,5,7,7,7,3
143,M,18,135,2,7,1,4,99,99,99,1,5,7,7,7,3
41,M,18,90,2,7,1,7,99,99,99,1,2,6,7,6,3
18,M,18,151,88,7,1,11,99,99,99,1,5,7,7,7,3
29,M,18,70,2,1,1,2,99,99,99,3,5,7,7,7,3
88,M,18,113,2,7,1,2,99,99,99,1,5,6,7,6,3
75,M,11,60,88,7,1,10,99,99,99,88,5,7,7,7,3
181,M,11,60,88,7,1,10,99,99,99,88,5,7,7,7,3
180,M,49,115,1,5,1,14,99,99,99,88,5,7,7,7,3
180,M,46,115,1,5,1,6,99,99,99,88,5,7,7,7,3
38,M,71,54,99,1,9,99,1,1,1,4,5,7,7,7,3
106,M,71,54,99,1,9,99,1,1,1,4,5,7,7,7,3
218,M,18,53,3,7,1,99,99,99,8,1,3,7,7,7,3
40,M,16,58,3,7,1,99,99,99,11,3,3,7,7,7,3
76,M,16,60,88,7,1,10,99,99,99,88,5,7,7,7,3
109,M,16,60,88,7,1,10,99,99,99,88,5,7,7,7,3
37,M,11,60,88,7,1,10,99,99,99,88,5,7,7,7,3
209,M,16,60,88,7,1,10,99,99,99,88,5,7,7,7,3
174,M,16,60,88,7,1,10,99,99,99,88,5,7,7,7,3
154,M,16,60,88,7,1,10,99,99,99,88,5,7,7,7,3
18,M,16,42,1,7,2,99,99,99,99,3,4,6,7,6,3
56,M,18,54,3,6,1,99,99,99,2,1,5,7,7,7,3
167,M,18,52,3,7,1,99,99,99,2,1,5,7,7,7,3
55,M,16,64,3,7,1,99,99,99,99,88,5,7,7,7,3
75,M,18,118,88,1,1,1,99,99,99,1,5,7,7,7,3
212,M,18,118,88,1,1,1,99,99,99,1,5,7,7,7,3
209,M,16,60,88,7,1,6,99,99,99,88,5,7,7,7,3
41,M,16,60,88,7,1,10,99,99,99,88,5,7,7,7,3
180,M,16,60,88,7,1,10,99,99,99,88,5,7,7,7,3
218,M,16,60,88,7,1,10,99,99,99,88,5,7,7,7,3
194,M,16,60,88,7,1,10,99,99,99,88,5,7,7,7,3
57,M,49,54,3,3,1,99,99,99,1,2,5,7,7,7,3
56,M,49,54,3,6,1,99,99,99,2,99,5,7,7,7,3
218,M,49,53,3,1,1,99,99,99,1,1,5,7,7,7,3
108,M,49,53,3,1,1,99,99,99,1,1,5,7,7,7,3
76,M,49,53,3,3,1,99,99,99,1,3,5,7,7,7,3
149,M,49,53,3,1,1,99,99,99,1,1,5,7,7,7,3
143,M,49,53,3,4,1,99,99,99,1,2,5,7,7,7,3
60,M,46,53,3,1,1,99,99,99,1,1,5,7,7,7,3
14,M,46,53,3,3,1,99,99,99,1,3,4,7,7,7,3
59,M,46,52,3,1,1,99,99,99,1,1,5,7,7,7,3
178,M,46,52,3,1,1,99,99,99,1,1,5,7,7,7,3
238,M,46,51,3,1,1,99,99,99,1,1,5,7,7,7,3
234,M,46,53,3,3,1,99,99,99,1,1,5,7,7,7,3
225,M,46,52,3,1,1,99,99,99,1,1,5,7,7,7,3
179,M,49,54,3,6,1,99,99,99,2,1,5,7,7,7,3
87,M,49,54,3,4,1,99,99,99,2,2,5,7,7,7,3
103,M,49,52,3,1,1,99,99,99,1,2,5,7,7,7,3
76,M,49,53,3,1,1,99,99,99,1,2,5,7,7,7,3
55,M,46,53,3,6,1,99,99,99,2,1,5,7,7,7,3
13,M,49,54,3,7,1,99,99,99,2,1,5,7,7,7,3
103,M,49,53,3,1,1,99,99,99,1,2,5,7,7,7,3
75,M,46,52,3,3,1,99,99,99,1,1,5,7,7,7,3
24,M,49,52,3,1,1,99,99,99,1,2,5,7,7,7,3
17,M,49,54,3,3,1,99,99,99,1,2,5,7,7,7,3
14,M,49,53,3,6,1,99,99,99,2,3,5,7,7,7,3
57,M,49,54,3,3,1,99,99,99,1,2,5,7,7,7,3
45,M,46,54,3,4,1,99,99,99,1,1,5,7,7,7,3
36,M,46,53,3,5,1,99,99,99,1,99,5,7,7,7,3
67,M,46,54,3,5,1,99,99,99,1,3,5,7,7,7,3
214,M,46,53,3,4,1,99,99,99,1,1,5,7,7,7,3
214,M,46,54,3,4,1,99,99,99,1,1,5,7,7,7,3
36,M,49,54,3,4,1,99,99,99,1,2,5,7,7,7,3
96,M,49,54,3,3,1,99,99,99,1,2,5,7,7,7,3
36,M,46,53,3,4,1,99,99,99,1,3,5,7,7,7,3
140,M,49,54,3,5,1,99,99,99,1,3,5,7,7,7,3
20,M,49,54,3,5,1,99,99,99,1,2,5,7,7,7,3
142,M,46,119,2,1,1,1,99,99,99,1,5,7,7,7,3
40,M,46,119,2,1,1,1,99,99,99,1,5,7,7,7,3
169,M,46,119,2,1,1,1,99,99,99,1,5,7,7,7,3
113,M,47,120,1,1,9,1,99,99,99,1,5,7,7,7,3
42,M,46,42,1,7,1,99,99,99,99,88,5,7,7,7,3
140,M,47,102,1,5,1,99,99,99,99,88,5,7,7,7,3
58,M,47,102,1,7,1,99,99,99,99,1,5,7,7,7,3
154,M,45,111,88,7,1,99,99,99,99,1,5,7,7,7,3
25,M,44,60,88,7,1,7,99,99,99,1,5,7,7,7,3
20,M,45,131,1,7,1,7,99,99,99,1,1,7,7,4,3
76,M,47,70,88,7,1,97,99,99,99,1,5,7,7,7,3
75,M,18,13,1,6,1,99,99,99,99,1,3,7,7,7,3
38,M,18,13,1,6,1,99,99,99,99,1,5,7,7,7,3
175,M,18,13,1,7,1,99,99,99,99,88,5,7,7,7,3
154,M,18,21,2,6,1,99,99,99,99,1,5,7,7,7,3
141,M,18,21,1,6,1,99,99,99,99,88,5,7,7,7,3
225,M,18,9,1,5,1,99,99,99,99,88,5,7,7,7,3
13,M,18,2,1,7,1,99,99,99,99,88,5,7,7,4,3
39,M,18,38,88,7,3,99,99,99,99,88,5,7,7,7,3
37,M,18,21,2,6,1,99,99,99,99,1,5,7,7,7,3
58,M,18,21,1,7,1,99,99,99,99,88,5,7,7,7,3
59,M,18,72,1,5,1,5,99,99,99,3,5,7,7,1,9
171,M,18,72,1,5,1,7,99,99,99,1,5,7,7,7,9
41,M,18,70,1,7,1,12,99,99,99,3,5,6,7,6,1
192,M,46,119,2,1,1,1,99,99,99,1,5,7,7,7,3
214,M,49,119,2,1,1,1,99,99,99,1,5,7,7,7,3
181,M,49,119,2,1,1,1,99,99,99,1,5,7,7,7,3
178,M,46,104,2,2,2,23,99,99,99,3,5,7,7,7,3
169,M,46,102,1,6,3,30,99,99,99,1,5,7,7,7,3
213,M,49,72,1,7,1,6,99,99,99,1,2,7,7,7,3
169,M,49,115,88,7,1,5,99,99,99,3,5,7,7,7,3
57,M,49,115,1,7,1,10,99,99,99,88,5,7,7,7,3
58,M,49,115,2,6,1,10,99,99,99,88,5,7,7,7,3
13,M,46,67,2,7,1,11,99,99,99,1,2,7,7,7,3
157,M,49,67,2,7,1,11,99,99,99,1,1,7,7,7,3
154,M,46,67,88,7,1,10,99,99,99,1,5,7,7,7,3
211,M,46,67,1,7,1,13,99,99,99,1,5,7,7,7,3
24,M,49,70,88,7,1,5,99,99,99,3,4,7,7,7,3
112,M,49,70,2,7,1,5,99,99,99,3,5,7,7,7,3
236,M,46,72,1,7,1,7,99,99,99,1,5,7,7,7,3
174,M,49,71,88,6,1,12,99,99,99,3,5,7,7,7,3
110,M,49,113,88,7,1,4,99,99,99,1,5,7,7,7,3
76,M,49,113,88,7,1,12,99,99,99,3,5,7,7,7,3
170,M,49,113,88,7,1,12,99,99,99,3,5,7,7,7,3
234,M,18,39,2,6,1,99,99,99,99,1,5,7,7,7,3
180,M,18,37,1,6,1,99,99,99,99,1,5,7,7,7,3
43,M,18,37,88,6,2,99,99,99,99,3,3,7,7,7,3
59,M,18,10,1,3,1,99,99,99,99,1,5,7,7,7,3
56,M,18,114,2,3,1,1,99,99,99,1,5,7,7,7,3
76,M,18,114,1,3,1,1,99,99,99,1,5,7,7,7,3
215,M,16,114,88,3,1,2,99,99,99,3,4,7,7,7,3
141,M,16,42,1,7,1,99,99,99,99,1,2,7,7,7,3
57,M,16,13,2,7,1,99,99,99,99,1,3,7,7,7,3
11,M,49,39,1,6,1,99,99,99,99,1,5,7,7,7,3
109,M,45,9,2,3,1,99,99,99,99,99,5,7,7,7,NA
193,M,45,24,1,5,1,99,99,99,99,99,5,7,7,7,NA
24,M,45,26,2,5,1,99,99,99,99,99,5,7,7,7,NA
75,M,45,26,1,5,1,99,99,99,99,99,5,7,7,7,NA
142,M,45,26,1,5,1,99,99,99,99,99,5,7,7,7,NA
59,M,45,26,1,5,1,99,99,99,99,99,5,7,7,7,NA
234,M,47,19,99,3,1,99,99,99,99,99,5,7,7,7,NA
17,M,47,9,2,6,1,99,99,99,99,99,5,7,7,7,NA
26,M,47,17,88,5,1,99,99,99,99,99,5,7,7,7,NA
26,M,47,27,88,5,1,99,99,99,99,99,5,7,7,7,NA
26,M,47,16,88,5,1,99,99,99,99,99,5,7,7,7,NA
26,M,47,43,88,6,1,99,99,99,99,99,5,7,7,7,NA
26,M,47,43,88,7,1,99,99,99,99,99,5,7,7,7,NA
175,M,47,25,88,5,1,99,99,99,99,99,5,7,7,7,NA
87,M,47,24,88,5,1,99,99,99,99,99,5,7,7,7,NA
87,M,47,25,88,5,1,99,99,99,99,99,5,7,7,7,NA
87,M,47,16,1,6,1,99,99,99,99,99,5,7,7,7,NA
171,M,47,26,2,5,1,99,99,99,99,99,5,7,7,7,NA
86,M,47,26,1,5,1,99,99,99,99,99,5,7,7,7,NA
109,M,47,26,88,1,1,99,99,99,99,99,5,7,7,7,NA
39,M,45,42,88,7,1,99,99,99,99,99,5,7,7,7,NA
35,M,47,16,88,7,1,99,99,99,99,99,5,7,7,7,NA
212,M,45,27,2,7,1,99,99,99,99,99,5,7,7,7,NA
58,M,45,27,1,7,1,99,99,99,99,99,5,7,7,7,NA
76,M,44,24,88,5,1,99,99,99,99,99,5,7,7,7,NA
130,M,44,24,88,5,1,99,99,99,99,99,5,7,7,7,NA
238,M,45,9,2,5,1,99,99,99,99,99,5,7,7,7,NA
101,M,44,9,2,5,1,99,99,99,99,99,5,7,7,7,NA
236,M,47,9,1,5,1,99,99,99,99,99,5,7,7,7,NA
55,M,47,9,2,6,1,99,99,99,99,99,5,7,7,7,NA
236,M,65,26,88,5,1,99,99,99,99,99,5,7,7,7,NA
237,M,65,37,88,5,1,99,99,99,99,99,5,7,7,7,NA
180,M,65,37,88,5,1,99,99,99,99,99,5,7,7,7,NA
238,M,66,160,88,5,1,99,99,99,99,99,5,7,7,7,NA
31,M,47,101,2,1,9,1,99,99,99,99,5,7,7,7,NA
193,M,44,60,88,6,1,10,99,99,99,88,5,7,7,7,NA
147,M,44,60,88,7,1,10,99,99,99,88,5,7,7,7,NA
29,M,44,60,88,7,1,10,99,99,99,88,5,7,7,7,NA
209,M,44,60,88,7,1,10,99,99,99,88,5,7,7,7,NA
171,M,44,60,88,7,1,10,99,99,99,88,5,7,7,7,NA
106,M,44,60,88,7,1,10,99,99,99,88,5,7,7,7,NA
110,M,47,54,99,7,1,99,4,4,8,88,5,7,7,7,NA
57,M,47,54,99,7,1,99,4,4,8,88,5,7,7,7,NA
153,M,47,57,99,3,1,99,88,3,1,3,5,7,7,7,NA
31,M,44,60,88,6,1,7,99,99,99,1,5,7,7,7,NA
20,M,44,60,88,7,1,7,99,99,99,1,5,7,7,7,NA
26,M,44,60,88,7,1,7,99,99,99,3,5,7,7,7,NA
153,M,44,60,88,5,1,10,99,99,99,88,5,7,7,7,NA
157,M,44,60,88,5,1,10,99,99,99,88,5,7,7,7,NA
152,M,18,54,3,6,1,99,99,99,2,1,5,7,7,7,3
38,M,18,58,3,5,1,99,99,99,11,3,5,7,7,7,3
38,M,18,58,3,1,1,99,99,99,11,3,5,7,7,7,3
38,M,18,58,3,1,1,99,99,99,11,3,5,7,7,7,3
225,M,18,53,3,6,1,99,99,99,1,1,5,6,7,6,3
140,M,18,58,3,1,1,99,99,99,11,3,5,7,7,7,3
56,M,18,42,2,7,1,99,99,99,99,3,2,7,7,7,3
3,M,1,62,88,8,1,10,99,99,99,99,5,7,7,7,2
13,M,1,62,88,8,1,10,99,99,99,99,5,7,7,7,2
14,M,2,62,88,8,1,10,99,99,99,99,5,7,7,7,3
218,M,2,62,88,8,1,10,99,99,99,99,5,7,7,7,3
13,M,2,62,88,8,1,10,99,99,99,99,5,7,7,7,3
59,M,2,62,88,8,1,14,99,99,99,99,5,7,7,7,3
105,M,2,62,88,8,2,10,99,99,99,99,5,7,7,7,3
179,M,2,62,88,8,1,10,99,99,99,99,2,7,7,7,3
141,M,2,62,88,8,1,10,99,99,99,99,5,7,7,7,2
14,M,2,62,88,8,1,10,99,99,99,99,3,7,7,7,3
104,M,2,62,88,8,2,14,99,99,99,99,5,7,7,7,3
215,M,3,62,88,8,1,14,99,99,99,99,5,7,7,7,3
104,M,3,62,88,8,1,10,99,99,99,99,5,7,7,7,3
148,M,49,115,2,5,1,6,99,99,99,88,5,7,7,7,3
180,M,44,115,88,5,1,6,99,99,99,1,5,7,7,7,3
142,M,49,70,2,7,1,11,99,99,99,1,5,7,7,7,3
169,M,49,113,2,6,3,6,99,99,99,1,5,7,7,7,3
142,M,46,51,3,5,1,99,99,99,2,1,5,7,7,7,3
47,M,44,53,3,6,1,99,99,99,2,1,5,7,7,7,3
76,M,44,53,3,7,1,99,99,99,2,1,1,7,7,7,3
212,M,18,81,2,1,1,1,99,99,99,1,4,7,7,7,3
192,M,44,60,2,7,1,7,99,99,99,1,5,7,7,7,3
58,M,44,60,2,7,1,4,99,99,99,88,5,7,7,7,3
234,M,18,13,2,7,1,99,99,99,99,1,5,7,7,7,3
57,M,16,42,2,7,1,99,99,99,99,3,2,7,7,7,3
169,M,49,70,1,5,2,6,99,99,99,88,5,7,7,7,3
96,M,49,72,2,6,2,14,99,99,99,1,5,7,7,7,3
58,M,18,115,1,6,1,2,99,99,99,3,2,7,7,7,3
176,M,18,135,2,7,1,4,99,99,99,1,5,7,7,7,3
213,M,18,135,2,7,1,4,99,99,99,1,4,7,7,7,3
167,M,18,71,88,7,1,7,99,99,99,1,5,7,7,7,3
67,M,18,90,2,7,1,4,99,99,99,1,5,7,7,7,3
56,M,16,113,1,7,1,6,99,99,99,88,5,7,7,7,3
152,M,16,115,88,7,1,6,99,99,99,88,5,7,7,7,3
141,M,16,146,88,7,1,10,99,99,99,88,5,7,7,7,3
56,M,18,113,1,7,1,13,99,99,99,88,5,7,7,7,3
56,M,18,113,2,7,1,13,99,99,99,88,5,7,7,7,3
140,M,71,54,99,1,9,99,1,1,1,4,5,7,7,7,3
154,M,71,54,99,1,9,99,1,1,1,4,5,7,7,7,3
29,M,71,54,99,1,9,99,1,1,1,4,5,7,7,7,3
8,M,49,54,3,5,1,99,99,99,1,3,2,7,7,7,3
169,M,49,54,3,3,1,99,99,99,1,2,5,7,7,7,3
108,M,49,54,3,3,1,99,99,99,1,3,5,7,7,7,3
87,M,49,54,3,5,1,99,99,99,1,2,5,7,7,7,3
178,M,49,54,3,7,1,99,99,99,2,2,5,7,7,7,3
141,M,49,54,3,4,1,99,99,99,1,3,5,7,7,7,3
57,M,49,54,3,3,1,99,99,99,1,2,5,7,7,7,3
140,M,49,54,3,3,1,99,99,99,1,3,5,7,7,7,3
109,M,49,54,3,6,1,99,99,99,2,2,5,7,7,7,3
151,M,46,52,3,1,1,99,99,99,1,1,5,7,7,7,3
85,M,49,54,3,7,1,99,99,99,2,3,5,7,7,7,3
57,M,49,54,3,4,1,99,99,99,1,2,5,7,7,7,3
179,M,49,54,3,6,1,99,99,99,2,3,5,7,7,7,3
147,M,49,54,3,6,1,99,99,99,6,1,5,7,7,7,3
107,M,49,54,3,7,1,99,99,99,5,3,5,7,7,7,3
209,M,46,54,3,6,1,99,99,99,2,2,5,7,7,7,3
58,M,49,54,3,3,1,99,99,99,1,3,5,7,7,7,3
45,M,49,54,3,3,1,99,99,99,1,1,5,7,7,7,3
40,M,49,54,3,7,1,99,99,99,2,2,5,7,7,7,3
57,M,49,54,3,1,1,99,99,99,1,3,5,7,7,7,3
237,M,46,52,3,1,1,99,99,99,1,1,5,7,7,7,3
108,M,46,52,3,1,1,99,99,99,1,3,5,7,7,7,3
74,M,46,52,3,6,1,99,99,99,2,1,5,7,7,7,3
58,M,46,53,3,4,1,99,99,99,1,1,5,7,7,7,3
59,M,49,55,3,4,1,99,99,99,1,1,4,7,7,7,3
19,M,46,54,3,1,1,99,99,99,1,1,5,7,7,7,3
212,M,46,54,3,3,1,99,99,99,1,1,5,7,7,7,3
170,M,46,54,3,3,1,99,99,99,1,2,5,7,7,7,3
143,M,46,54,3,4,1,99,99,99,1,1,5,7,7,7,3
108,M,46,54,3,4,1,99,99,99,1,2,5,7,7,7,3
107,M,49,54,3,1,1,99,99,99,1,2,5,7,7,7,3
45,M,49,54,3,1,1,99,99,99,1,1,5,7,7,7,3
238,M,49,53,3,1,1,99,99,99,1,2,5,7,7,7,3
238,M,49,53,3,1,1,99,99,99,1,2,5,7,7,7,3
180,M,49,51,3,1,1,99,99,99,1,1,5,7,7,7,3
180,M,49,52,3,1,1,99,99,99,1,1,5,7,7,7,3
180,M,49,52,3,1,1,99,99,99,1,1,5,7,7,7,3
181,M,11,60,88,7,1,10,99,99,99,88,5,7,7,1,9
181,M,11,60,88,7,1,10,99,99,99,88,5,7,7,1,9
171,M,11,60,88,7,1,10,99,99,99,88,5,7,7,1,9
107,M,11,60,88,7,1,10,99,99,99,88,5,7,7,7,3
130,M,11,60,88,7,1,10,99,99,99,88,5,7,7,7,1
108,M,11,800,88,7,1,10,99,99,99,88,1,7,7,1,9
151,M,11,800,88,7,1,10,99,99,99,88,5,7,7,1,9
110,M,18,90,1,7,1,7,99,99,99,1,5,7,7,1,1
32,M,16,45,88,7,1,4,99,99,99,88,2,7,7,1,3
209,M,16,45,88,7,1,4,99,99,99,88,5,7,7,7,3
3,M,11,60,88,7,1,10,99,99,99,88,5,7,7,1,3
238,M,18,102,88,7,1,30,99,99,99,88,2,7,7,7,3
171,M,16,102,1,7,1,30,99,99,99,3,5,7,7,7,3
180,M,49,52,3,1,1,99,99,99,1,1,5,7,7,7,3
209,M,49,111,1,1,1,32,99,99,99,99,5,7,7,7,3
25,M,49,70,2,7,1,7,99,99,99,1,5,7,7,7,3
170,M,46,70,1,7,1,4,99,99,99,1,3,7,7,7,3
146,M,46,70,1,7,2,11,99,99,99,1,2,7,7,7,3
29,M,49,70,2,7,1,4,99,99,99,1,5,7,7,7,3
236,M,46,70,99,7,1,4,99,99,99,88,1,7,7,7,3
43,M,46,113,2,7,1,4,99,99,99,1,5,7,7,7,3
20,M,46,113,2,7,1,4,99,99,99,1,5,7,7,7,3
181,M,46,113,1,7,1,4,99,99,99,1,5,7,7,7,3
130,M,46,113,1,7,1,4,99,99,99,1,5,7,7,7,3
194,M,46,113,2,1,1,2,99,99,99,3,5,7,7,7,3
178,M,46,113,2,7,1,7,99,99,99,3,5,7,7,7,3
109,M,49,115,1,7,1,14,99,99,99,1,2,7,7,7,3
17,M,46,70,1,7,1,5,99,99,99,3,5,7,7,7,3
225,M,49,70,1,7,1,7,99,99,99,1,5,7,7,7,3
87,M,49,111,2,1,2,32,99,99,99,1,2,7,7,7,3
177,M,49,113,88,6,1,15,99,99,99,3,4,7,7,7,3
59,M,49,113,88,6,1,15,99,99,99,3,5,7,7,7,3
179,M,49,113,88,6,1,15,99,99,99,3,5,7,7,7,3
171,M,49,70,2,6,1,5,99,99,99,3,5,7,7,7,3
42,M,46,70,2,1,1,16,99,99,99,3,5,7,7,7,3
39,M,46,113,88,1,1,15,99,99,99,3,5,7,7,7,3
25,M,49,113,88,7,1,11,99,99,99,1,5,6,7,6,3
38,M,46,111,1,1,1,32,99,99,99,1,5,7,7,7,3
154,M,46,102,2,6,1,30,99,99,99,1,5,7,7,7,3
178,M,49,102,1,5,1,30,99,99,99,88,5,7,7,7,3
212,M,49,102,1,4,1,29,99,99,99,1,5,7,7,7,2
20,M,49,102,1,5,1,29,99,99,99,1,5,7,7,7,3
38,M,49,111,1,1,1,32,99,99,99,1,5,7,7,7,3
215,M,46,119,1,1,1,1,99,99,99,1,5,7,7,7,3
57,M,46,119,1,1,1,1,99,99,99,1,5,7,7,7,3
172,M,49,33,2,5,2,99,99,99,99,1,5,6,7,6,3
218,M,49,38,1,6,3,99,99,99,99,1,5,7,7,7,3
218,M,49,38,1,6,3,99,99,99,99,1,5,7,7,7,3
218,M,49,39,2,6,1,99,99,99,99,1,5,7,7,7,3
88,M,49,37,2,6,2,99,99,99,99,1,5,7,7,7,3
173,M,49,37,2,6,1,99,99,99,99,1,5,7,7,7,3
31,M,49,37,2,6,1,99,99,99,99,1,5,7,7,7,3
39,M,49,42,2,7,1,99,99,99,99,1,5,7,7,7,3
113,M,49,42,2,7,2,99,99,99,99,3,4,7,7,7,3
167,M,49,42,2,7,1,99,99,99,99,1,4,7,7,7,3
84,M,46,42,1,7,1,99,99,99,99,1,5,7,7,7,3
130,M,49,37,2,5,1,99,99,99,99,1,5,7,7,7,3
225,M,49,39,2,6,1,99,99,99,99,1,5,7,7,7,3
109,M,49,39,2,6,1,99,99,99,99,1,5,7,7,7,3
106,M,46,33,1,4,1,99,99,99,99,1,5,7,7,7,3
106,M,46,35,2,6,1,99,99,99,99,1,5,7,7,7,3
109,M,46,35,1,7,1,99,99,99,99,1,5,7,7,7,3
4,M,49,33,1,1,1,99,99,99,99,1,5,7,7,7,3
57,M,49,33,1,3,1,99,99,99,99,1,5,7,7,7,3
180,M,49,39,2,6,1,99,99,99,99,1,5,7,7,7,3
212,M,49,37,1,5,1,99,99,99,99,1,5,7,7,7,3
193,M,49,33,2,3,1,99,99,99,99,1,5,7,7,7,3
104,M,49,39,1,5,1,99,99,99,99,1,5,7,7,7,3
58,M,49,35,2,7,1,99,99,99,99,1,5,7,7,7,3
76,M,49,39,2,6,1,99,99,99,99,1,5,7,7,7,3
15,M,49,37,1,7,1,99,99,99,99,1,5,7,7,7,3
169,M,46,39,1,6,1,99,99,99,99,1,5,7,7,7,3
176,M,46,39,1,5,1,99,99,99,99,1,5,7,7,7,3
105,M,49,33,1,4,1,99,99,99,99,1,5,7,7,7,3
179,M,49,33,1,4,1,99,99,99,99,1,5,7,7,7,3
194,M,49,39,2,5,1,99,99,99,99,1,5,7,7,7,3
234,M,49,39,2,5,1,99,99,99,99,1,5,7,7,7,3
328,M,49,38,1,5,1,99,99,99,99,1,5,7,7,7,3
193,M,49,39,2,5,1,99,99,99,99,1,5,7,7,7,3
157,M,49,36,2,7,1,99,99,99,99,1,5,7,7,7,3
